id,city_id,first_name,last_name,email,phone,gender,segment,birth_date,is_active
12138,406,Michael,Solis,michael.solis1@gmail.com,4395-4609,Male,Standard,2002-04-22,True
12139,90,Elizabeth,Haney,elizabeth.haney1@gmail.com,+34-0809-2978,Female,Occasional,1960-06-14,True
12140,749,Heather,Hernandez,heather.hernandez2@gmail.com,+52-2847-1780,Female,Standard,1954-04-28,True
12141,487,Natalie,Duncan,natalie.duncan@gmail.com,+34-0529-2582,Female,Occasional,2001-06-03,True
12142,469,Timothy,Richardson,timothy.richardson@gmail.com,+52-2118-7084,Male,Occasional,1970-10-22,True
12143,502,Alex,Jimenez,alex.jimenez@gmail.com,,Male,Sports Enthusiast,1956-03-05,False
12144,654,Teresa,Reyes,teresa.reyes@gmail.com,+44-2218-1372,Female,Standard,1957-09-11,True
12145,145,Jacob,Ray,jacob.ray@gmail.com,,Male,Occasional,1964-06-13,True
12146,46,James,Booth,james.booth@gmail.com,+1-2006-1911,Male,Occasional,1993-09-21,True
12147,539,Taylor,Gilmore,taylor.gilmore@gmail.com,+44-1047-1607,Other,Occasional,1998-05-19,True
12148,425,Frank,Thomas,frank.thomas@gmail.com,+52-6222-9932,Male,Standard,1980-09-06,True
12149,647,Todd,White,todd.white@gmail.com,+1-4049-5174,Male,Standard,1963-06-15,True
12150,237,Brian,Stanley,brian.stanley@gmail.com,8207-1796,Male,Occasional,1975-12-15,False
12151,290,Ethan,Johnson,ethan.johnson@gmail.com,,Other,Sports Enthusiast,1999-07-20,True
12152,15,Betty,Randolph,betty.randolph@gmail.com,,Female,Occasional,1954-04-27,True
12153,56,Lynn,Reyes,lynn.reyes@gmail.com,7531-6144,Female,Standard,1967-05-04,True
12154,782,Nancy,Chung,nancy.chung@gmail.com,,Female,Standard,2001-07-28,True
12155,767,David,Graham,david.graham@gmail.com,+52-7877-1817,Prefer Not to Say,Occasional,1960-12-26,True
12156,552,Shannon,Smith,shannon.smith2@gmail.com,+1-6513-4900,Female,Premium,1954-08-05,True
12157,600,Autumn,Fritz,autumn.fritz@gmail.com,+34-4116-3893,Female,Premium,1971-08-25,True
12158,551,Stacey,French,stacey.french@gmail.com,8093-8285,Female,Occasional,2006-07-08,True
12159,19,Jessica,Smith,jessica.smith1@gmail.com,0520-7233,Female,Standard,1969-02-09,True
12160,237,Matthew,Lawrence,matthew.lawrence1@gmail.com,+49-5970-1510,Male,Occasional,1976-12-29,True
12161,337,Sarah,Smith,sarah.smith@gmail.com,+52-7090-4315,Female,Standard,1966-02-14,True
12162,90,Kristi,Valdez,kristi.valdez@gmail.com,+1-3015-2953,Female,Standard,1994-08-18,True
12163,143,Amber,Brennan,amber.brennan@gmail.com,+44-1212-5322,Female,Occasional,1993-09-03,True
12164,320,Wendy,Porter,wendy.porter@gmail.com,+1-6572-9882,Female,Occasional,1961-06-06,True
12165,14,Jennifer,Jackson,jennifer.jackson@gmail.com,+52-0900-5946,Female,Occasional,1965-09-24,False
12166,119,Alexander,Hickman,alexander.hickman@gmail.com,+1-7249-9630,Male,Occasional,1972-05-09,True
12167,587,Rebekah,Estrada,rebekah.estrada@gmail.com,+34-2433-2257,Female,Occasional,1956-07-26,True
12168,158,Kelly,Marshall,kelly.marshall1@gmail.com,,Female,Occasional,2007-01-10,True
12169,421,Travis,Simpson,travis.simpson@gmail.com,+34-0167-5186,Other,Standard,1997-06-21,True
12170,627,Anthony,Ramirez,anthony.ramirez@gmail.com,+49-1262-7659,Male,Occasional,1969-04-13,True
12171,476,Leah,Anderson,leah.anderson@gmail.com,+34-6385-0998,Female,Standard,2003-09-25,True
12172,574,James,Anderson,james.anderson1@gmail.com,,Male,Occasional,1967-11-19,True
12173,136,Tyler,Garcia,tyler.garcia1@gmail.com,+44-6413-4031,Male,Sports Enthusiast,1975-10-30,True
12174,85,George,Holland,george.holland@gmail.com,+44-8216-7599,Male,Standard,1993-04-06,True
12175,766,Patricia,Greene,patricia.greene1@gmail.com,,Female,Occasional,1955-03-20,True
12176,777,Jennifer,Hamilton,jennifer.hamilton@gmail.com,+34-1268-7578,Female,Standard,1964-04-15,True
12177,200,Victor,Cole,victor.cole@gmail.com,+44-3274-1046,Male,Standard,1993-07-16,True
12178,745,Mark,Nixon,mark.nixon@gmail.com,+49-7365-0864,Male,Standard,2007-11-19,True
12179,215,Heidi,Dominguez,heidi.dominguez@gmail.com,+44-8731-3130,Female,Occasional,1966-04-18,True
12180,59,Kristine,Rodriguez,kristine.rodriguez@gmail.com,+52-6185-4725,Female,Occasional,1975-09-27,True
12181,234,Kevin,Jackson,kevin.jackson1@gmail.com,+52-7940-2429,Male,Standard,1963-05-04,True
12182,396,Benjamin,Grimes,benjamin.grimes@gmail.com,,Other,Standard,1966-02-15,True
12183,594,Stephanie,Wilson,stephanie.wilson@gmail.com,9436-2913,Female,Occasional,2000-10-07,True
12184,449,Christine,Morales,christine.morales@gmail.com,+44-7856-1869,Female,Sports Enthusiast,1987-01-22,True
12185,329,Savannah,Daniel,savannah.daniel@gmail.com,+49-0279-5835,Female,Occasional,1991-09-30,True
12186,673,Keith,Rodgers,keith.rodgers@gmail.com,,Male,Standard,1976-09-26,True
12187,425,Joe,Campbell,joe.campbell@gmail.com,2885-7543,Male,Standard,1962-07-15,True
12188,301,Kerry,Santiago,kerry.santiago@gmail.com,8952-8859,Female,Occasional,1955-08-14,True
12189,771,Carrie,Williams,carrie.williams@gmail.com,,Female,Standard,1971-05-28,True
12190,617,Jon,Rodriguez,jon.rodriguez@gmail.com,,Male,Occasional,1983-06-01,True
12191,400,Julie,Baker,julie.baker@gmail.com,+34-6464-0960,Female,Standard,1975-06-12,True
12192,362,Rita,Warren,rita.warren@gmail.com,+49-9983-4571,Female,Standard,1990-08-28,True
12193,182,Mark,Lopez,mark.lopez1@gmail.com,+49-9045-8659,Male,Standard,1965-03-10,True
12194,194,Kimberly,Arnold,kimberly.arnold@gmail.com,,Female,Occasional,1954-08-19,False
12195,276,Monica,Burns,monica.burns@gmail.com,+49-5091-9827,Female,Occasional,2004-08-23,True
12196,786,Kathleen,Hicks,kathleen.hicks@gmail.com,+34-8114-9398,Female,Sports Enthusiast,1967-07-29,True
12197,631,Tony,Campbell,tony.campbell@gmail.com,+49-7761-6661,Male,Sports Enthusiast,2002-08-08,True
12198,86,Joanne,Allen,joanne.allen1@gmail.com,,Female,Occasional,1991-02-03,True
12199,628,Scott,Mendez,scott.mendez@gmail.com,+44-2696-3806,Male,Sports Enthusiast,1955-09-19,True
12200,186,Marcus,Gregory,marcus.gregory@gmail.com,+44-6215-8570,Male,Standard,1968-03-01,True
12201,609,Gary,Pierce,gary.pierce@gmail.com,,Male,Sports Enthusiast,1959-07-10,False
12202,469,Daniel,Young,daniel.young@gmail.com,+52-6472-7763,Male,Premium,1960-11-06,True
12203,564,Jasmine,Lane,jasmine.lane@gmail.com,,Female,Occasional,1976-01-14,True
12204,9,Julie,Martinez,julie.martinez@gmail.com,+44-5635-5314,Female,Standard,2002-06-10,True
12205,501,Gregory,Mejia,gregory.mejia@gmail.com,+34-6326-9103,Male,Occasional,1976-01-15,True
12206,330,Ryan,Carr,ryan.carr@gmail.com,3843-5812,Male,Occasional,2003-11-12,False
12207,170,Bryan,James,bryan.james@gmail.com,,Other,Occasional,2000-03-13,True
12208,781,David,Bowman,david.bowman@gmail.com,+44-0151-7587,Male,Occasional,1979-05-28,True
12209,566,David,James,david.james@gmail.com,+52-2725-7374,Prefer Not to Say,Occasional,1985-11-16,True
12210,192,John,Ray,john.ray@gmail.com,+1-8818-1985,Male,Occasional,1988-02-18,True
12211,408,Laura,Hayden,laura.hayden@gmail.com,+49-5721-3519,Female,Standard,1951-09-01,True
12212,533,Kenneth,Clark,kenneth.clark@gmail.com,,Male,Standard,1975-07-15,True
12213,741,Cynthia,Johnson,cynthia.johnson@gmail.com,+1-2266-8260,Female,Sports Enthusiast,1998-06-19,True
12214,698,Lori,Sanchez,lori.sanchez@gmail.com,+49-1280-3418,Female,Standard,1971-04-24,True
12215,663,Kristen,Hawkins,kristen.hawkins@gmail.com,+44-0874-4721,Female,Premium,1991-10-29,True
12216,562,Andrew,Davidson,andrew.davidson@gmail.com,8239-0101,Male,Occasional,1987-05-15,True
12217,450,Joseph,Robertson,joseph.robertson@gmail.com,+1-6056-0253,Male,Sports Enthusiast,2005-09-18,True
12218,210,Nancy,Logan,nancy.logan@gmail.com,6713-6171,Female,Premium,1979-06-16,True
12219,789,James,Young,james.young@gmail.com,+44-9487-8709,Male,Standard,1995-10-11,True
12220,156,Sarah,Thompson,sarah.thompson@gmail.com,,Female,Standard,1990-10-02,True
12221,246,Melissa,Brown,melissa.brown@gmail.com,,Female,Occasional,1993-03-05,True
12222,545,Linda,Hill,linda.hill@gmail.com,+49-6750-3286,Female,Standard,1984-04-16,True
12223,544,Kimberly,Henry,kimberly.henry@gmail.com,+1-9470-1217,Female,Occasional,1982-04-29,True
12224,205,Karen,Martinez,karen.martinez1@gmail.com,+49-1644-9124,Female,Sports Enthusiast,1983-06-15,True
12225,380,Cody,Moore,cody.moore@gmail.com,+1-9528-4639,Male,Occasional,1996-12-27,True
12226,31,Leslie,Beck,leslie.beck@gmail.com,+49-9527-6654,Female,Occasional,1970-05-29,True
12227,793,Craig,Reese,craig.reese@gmail.com,+49-6691-3032,Male,Occasional,2002-10-08,True
12228,737,Bryan,Hall,bryan.hall1@gmail.com,+34-9679-8231,Male,Standard,1981-04-03,True
12229,545,Valerie,Owen,valerie.owen@gmail.com,+44-6430-5873,Female,Standard,1975-01-22,True
12230,29,Brenda,Walker,brenda.walker@gmail.com,+49-3383-8876,Female,Standard,1954-01-26,True
12231,789,Jessica,Stevens,jessica.stevens@gmail.com,+1-6947-3037,Female,Standard,1953-09-06,True
12232,283,Jeffrey,Bullock,jeffrey.bullock@gmail.com,+34-0838-9353,Male,Standard,1963-02-21,True
12233,782,Adam,Sanchez,adam.sanchez@gmail.com,,Male,Standard,1996-01-21,True
12234,512,Matthew,Jennings,matthew.jennings@gmail.com,+44-8691-2497,Male,Standard,1962-02-12,True
12235,674,Lisa,Gonzales,lisa.gonzales@gmail.com,0753-2570,Prefer Not to Say,Occasional,1959-12-28,True
12236,591,Sara,Schneider,sara.schneider@gmail.com,6174-3588,Female,Premium,1985-02-26,True
12237,429,Anthony,Nguyen,anthony.nguyen@gmail.com,+49-6372-9728,Male,Standard,1966-05-06,True
12238,761,Karen,Keller,karen.keller@gmail.com,+49-6875-2787,Female,Sports Enthusiast,1985-08-15,True
12239,734,Misty,Norman,misty.norman@gmail.com,+1-8171-1822,Female,Sports Enthusiast,2000-05-05,False
12240,8,Justin,Ellis,justin.ellis@gmail.com,2576-8412,Male,Standard,1963-07-28,True
12241,48,Christina,Melendez,christina.melendez@gmail.com,+34-9925-0203,Female,Standard,1989-12-22,True
12242,723,Maureen,Lewis,maureen.lewis@gmail.com,+44-6366-8888,Female,Occasional,2003-03-05,True
12243,151,Martin,Clark,martin.clark@gmail.com,+49-3366-6564,Male,Sports Enthusiast,2002-06-08,True
12244,541,David,Buckley,david.buckley@gmail.com,+52-4846-1040,Male,Premium,2005-10-04,True
12245,62,Charles,Vaughn,charles.vaughn@gmail.com,+52-1808-3335,Other,Occasional,1998-05-01,True
12246,186,Kathleen,Johnson,kathleen.johnson@gmail.com,+49-4929-4362,Female,Occasional,2001-01-24,True
12247,734,Kevin,Yoder,kevin.yoder@gmail.com,+52-7240-5989,Male,Occasional,1958-10-08,True
12248,414,Joe,Williams,joe.williams@gmail.com,5211-4882,Male,Standard,2004-10-29,True
12249,78,Denise,Johnson,denise.johnson1@gmail.com,8786-4260,Female,Standard,1985-03-10,True
12250,316,Rachel,James,rachel.james@gmail.com,+1-4724-9655,Female,Occasional,1973-08-27,True
12251,358,Michael,Brooks,michael.brooks@gmail.com,+34-0440-3947,Male,Occasional,2005-09-21,True
12252,136,Maria,Braun,maria.braun@gmail.com,+44-2038-1337,Female,Standard,1954-11-03,True
12253,102,Charlotte,Carr,charlotte.carr@gmail.com,5209-6749,Female,Premium,1967-03-05,True
12254,497,Christina,Ray,christina.ray@gmail.com,+1-5279-6137,Female,Standard,2001-11-02,True
12255,742,Jennifer,Gray,jennifer.gray@gmail.com,4830-2340,Female,Standard,1962-01-07,True
12256,737,Ronald,Murray,ronald.murray@gmail.com,,Male,Standard,1978-06-16,True
12257,96,Abigail,Meyer,abigail.meyer@gmail.com,+44-1838-0619,Female,Standard,1956-03-14,False
12258,413,Emily,Smith,emily.smith1@gmail.com,+49-5788-8315,Female,Occasional,1993-05-01,True
12259,47,Laura,Nelson,laura.nelson1@gmail.com,+49-0372-8453,Female,Standard,1993-09-17,False
12260,434,Raymond,Riley,raymond.riley@gmail.com,+44-0971-5104,Male,Sports Enthusiast,1987-10-10,True
12261,178,Sydney,Adams,sydney.adams@gmail.com,+52-8650-6698,Female,Standard,2007-10-16,True
12262,575,Ashley,Floyd,ashley.floyd1@gmail.com,,Female,Standard,1959-12-22,True
12263,340,Austin,Evans,austin.evans@gmail.com,+52-8507-8709,Male,Occasional,1964-12-14,True
12264,619,Scott,Chan,scott.chan@gmail.com,+1-4087-1549,Male,Occasional,1956-07-11,True
12265,554,Leslie,Green,leslie.green@gmail.com,3889-2640,Female,Occasional,1958-02-16,True
12266,192,Corey,Ramirez,corey.ramirez@gmail.com,,Male,Sports Enthusiast,1978-11-19,True
12267,107,Kevin,Wilson,kevin.wilson2@gmail.com,+1-8888-7815,Male,Sports Enthusiast,1998-02-02,True
12268,747,Tyler,Rodriguez,tyler.rodriguez1@gmail.com,,Male,Sports Enthusiast,1993-09-21,True
12269,330,Kelly,Jones,kelly.jones@gmail.com,+49-4841-9569,Female,Standard,2006-11-26,True
12270,307,Kimberly,Bowman,kimberly.bowman@gmail.com,+52-6476-9185,Female,Occasional,1960-06-02,True
12271,386,Jason,English,jason.english@gmail.com,+34-3129-0761,Male,Premium,1960-08-08,True
12272,396,Lisa,Wilson,lisa.wilson1@gmail.com,+44-7055-0390,Female,Occasional,1995-03-08,True
12273,524,Tina,Farmer,tina.farmer@gmail.com,+52-3209-4760,Female,Occasional,1992-01-02,True
12274,100,Scott,Willis,scott.willis@gmail.com,+52-4916-7525,Male,Standard,1961-12-07,True
12275,777,Jacqueline,Maddox,jacqueline.maddox@gmail.com,+49-8732-9866,Female,Standard,1994-11-25,True
12276,529,Erica,Rice,erica.rice@gmail.com,+52-7786-9560,Female,Standard,1959-08-05,True
12277,183,Rebecca,Barron,rebecca.barron@gmail.com,+44-1156-6937,Female,Occasional,1991-01-16,True
12278,271,Angela,Davis,angela.davis2@gmail.com,,Female,Standard,1972-05-06,True
12279,450,Michelle,Johnson,michelle.johnson2@gmail.com,,Female,Occasional,1953-10-23,True
12280,233,Colin,Ellis,colin.ellis@gmail.com,6349-3017,Male,Occasional,1967-01-06,True
12281,139,Jennifer,Day,jennifer.day@gmail.com,+1-7665-4770,Female,Sports Enthusiast,1968-08-25,True
12282,165,Sheila,Hood,sheila.hood@gmail.com,+49-6145-0736,Female,Occasional,1997-02-24,False
12283,782,Donna,Fitzpatrick,donna.fitzpatrick@gmail.com,,Female,Standard,1969-10-24,True
12284,394,Melissa,Cruz,melissa.cruz@gmail.com,+34-7740-9688,Female,Occasional,1971-04-28,True
12285,600,Elizabeth,Everett,elizabeth.everett@gmail.com,+49-0844-4841,Female,Occasional,1992-06-09,True
12286,150,Terry,Campbell,terry.campbell1@gmail.com,+44-4242-3890,Male,Sports Enthusiast,1981-10-14,True
12287,452,William,Smith,william.smith3@gmail.com,+49-4662-4406,Male,Occasional,2002-12-31,False
12288,69,Christopher,Martinez,christopher.martinez2@gmail.com,+49-0478-5172,Male,Standard,1982-09-01,False
12289,17,Crystal,Fletcher,crystal.fletcher@gmail.com,6063-1524,Female,Standard,1998-07-30,True
12290,447,Rebecca,Dean,rebecca.dean@gmail.com,+52-5546-0954,Female,Sports Enthusiast,1971-07-27,True
12291,259,Melissa,Thomas,melissa.thomas@gmail.com,+49-7090-9825,Female,Standard,1977-11-23,True
12292,277,John,Mitchell,john.mitchell2@gmail.com,+34-0444-8783,Prefer Not to Say,Occasional,1987-08-30,True
12293,327,Katherine,Dalton,katherine.dalton@gmail.com,+34-5434-8255,Female,Occasional,1977-01-17,True
12294,123,Nicole,Sanchez,nicole.sanchez1@gmail.com,,Female,Occasional,1969-10-23,True
12295,313,Edward,Hill,edward.hill1@gmail.com,,Male,Standard,1994-03-10,True
12296,412,James,Brown,james.brown2@gmail.com,+44-4047-9449,Male,Standard,2003-12-05,True
12297,35,Trevor,Weber,trevor.weber@gmail.com,+1-9245-7859,Male,Occasional,2005-02-24,True
12298,275,Gina,Howe,gina.howe@gmail.com,0875-1998,Female,Occasional,1978-08-01,True
12299,247,John,Williams,john.williams3@gmail.com,+44-5445-8886,Male,Standard,1954-12-29,True
12300,718,Matthew,Butler,matthew.butler1@gmail.com,,Male,Occasional,1972-05-26,True
12301,111,Laura,Wright,laura.wright1@gmail.com,,Other,Occasional,1955-09-30,True
12302,142,Ashley,Castaneda,ashley.castaneda@gmail.com,+34-1531-1555,Prefer Not to Say,Standard,1997-06-14,True
12303,350,Billy,Alexander,billy.alexander@gmail.com,+44-6880-4493,Male,Standard,1955-02-05,True
12304,741,Whitney,Howard,whitney.howard@gmail.com,+1-5828-2249,Female,Standard,1969-02-24,True
12305,639,James,Rogers,james.rogers@gmail.com,+44-6861-3240,Male,Sports Enthusiast,1998-03-03,True
12306,344,Charles,Chen,charles.chen@gmail.com,+52-4735-3295,Prefer Not to Say,Occasional,1972-04-26,True
12307,351,Oscar,Singh,oscar.singh@gmail.com,+1-3511-0006,Male,Standard,1975-03-27,True
12308,431,Aaron,Jackson,aaron.jackson1@gmail.com,8683-2467,Male,Standard,1994-08-27,True
12309,697,Eddie,Rodriguez,eddie.rodriguez@gmail.com,,Male,Occasional,1954-12-03,True
12310,34,Gail,Jones,gail.jones@gmail.com,+34-5884-6692,Female,Occasional,1977-12-16,True
12311,248,Kayla,Whitehead,kayla.whitehead@gmail.com,+34-3425-2221,Female,Premium,1958-10-24,True
12312,546,Gail,King,gail.king@gmail.com,9348-0448,Female,Standard,1966-01-16,True
12313,540,Sandra,Rice,sandra.rice@gmail.com,4510-1593,Female,Standard,1961-05-08,True
12314,545,Troy,Rogers,troy.rogers@gmail.com,+52-0430-4748,Male,Premium,1984-07-02,True
12315,36,Bryan,Robinson,bryan.robinson1@gmail.com,+52-8965-7434,Male,Occasional,1967-06-07,True
12316,477,Craig,Myers,craig.myers@gmail.com,+1-5766-9677,Male,Occasional,1959-02-25,True
12317,167,Monica,Smith,monica.smith1@gmail.com,+1-9667-0600,Female,Occasional,2002-07-26,True
12318,654,Kelly,Hooper,kelly.hooper@gmail.com,+44-0237-8273,Female,Premium,1981-04-13,True
12319,230,Carla,Mccall,carla.mccall@gmail.com,+1-6427-5134,Prefer Not to Say,Standard,1952-05-05,True
12320,416,Erin,Jordan,erin.jordan@gmail.com,+1-8488-3744,Female,Premium,1962-03-30,True
12321,731,Peter,Flores,peter.flores@gmail.com,+49-2488-5003,Male,Standard,1989-07-22,True
12322,299,Audrey,Lucas,audrey.lucas@gmail.com,+1-4598-4115,Female,Sports Enthusiast,2005-12-18,True
12323,644,Brett,Brooks,brett.brooks@gmail.com,+34-8356-0714,Male,Occasional,2005-05-11,True
12324,717,Kara,Jackson,kara.jackson@gmail.com,+44-0646-7538,Female,Sports Enthusiast,1997-02-14,True
12325,30,Amy,Murphy,amy.murphy@gmail.com,+52-8335-3361,Female,Standard,1974-08-13,True
12326,684,Oscar,Torres,oscar.torres@gmail.com,,Male,Occasional,1997-01-31,True
12327,524,Cassandra,Miller,cassandra.miller@gmail.com,+1-4872-7094,Female,Premium,1983-09-11,True
12328,448,Kevin,Wilson,kevin.wilson3@gmail.com,+1-6556-4463,Male,Occasional,1969-01-18,True
12329,299,Melissa,Santos,melissa.santos@gmail.com,+52-6348-5116,Female,Standard,1985-07-13,True
12330,85,Caitlin,Aguilar,caitlin.aguilar@gmail.com,+52-2843-2540,Female,Occasional,1999-03-27,True
12331,640,Lisa,Gordon,lisa.gordon@gmail.com,+34-2402-5277,Female,Standard,1996-12-29,True
12332,638,Dylan,Mitchell,dylan.mitchell@gmail.com,+34-7690-6127,Male,Occasional,1973-10-25,True
12333,655,Nicole,Robinson,nicole.robinson1@gmail.com,+34-0945-8630,Female,Standard,1981-08-08,True
12334,684,Kayla,Cox,kayla.cox@gmail.com,+1-3872-7689,Female,Standard,1968-11-09,True
12335,433,Michael,Valenzuela,michael.valenzuela@gmail.com,+49-5757-7587,Male,Occasional,1966-07-14,True
12336,600,Kevin,Carpenter,kevin.carpenter1@gmail.com,+49-2069-1112,Male,Occasional,1962-03-22,True
12337,135,Diane,Jackson,diane.jackson@gmail.com,+44-8149-8216,Female,Standard,1986-05-05,True
12338,509,Frank,Smith,frank.smith1@gmail.com,+44-6775-6670,Male,Occasional,1981-10-14,True
12339,196,Barbara,Martin,barbara.martin@gmail.com,+34-1937-0999,Female,Occasional,2000-02-19,True
12340,248,Michelle,Rodriguez,michelle.rodriguez1@gmail.com,+52-4113-7314,Female,Sports Enthusiast,1956-06-29,True
12341,105,Elizabeth,Williams,elizabeth.williams1@gmail.com,+52-7255-9713,Female,Standard,1990-05-04,True
12342,12,Amber,Barrera,amber.barrera@gmail.com,+52-0477-0736,Female,Occasional,1990-10-07,False
12343,350,Maria,Miles,maria.miles@gmail.com,+34-6713-4967,Female,Occasional,1987-01-07,True
12344,710,Jeffrey,Petty,jeffrey.petty@gmail.com,+44-5986-8783,Male,Occasional,1968-11-25,True
12345,88,Kayla,Meyer,kayla.meyer@gmail.com,9439-2619,Female,Standard,1977-09-12,True
12346,175,Jennifer,Weber,jennifer.weber@gmail.com,,Female,Standard,1979-08-06,True
12347,604,Joshua,Vazquez,joshua.vazquez1@gmail.com,+52-5071-8978,Male,Standard,1959-05-31,True
12348,340,Bridget,Lopez,bridget.lopez@gmail.com,6608-6822,Female,Sports Enthusiast,1985-03-12,True
12349,189,Lauren,Martinez,lauren.martinez1@gmail.com,+34-6602-6146,Prefer Not to Say,Standard,1997-07-26,True
12350,558,Matthew,Bryant,matthew.bryant1@gmail.com,1797-9821,Male,Occasional,1980-07-24,True
12351,415,Mary,Avery,mary.avery@gmail.com,+52-8118-7088,Female,Occasional,2004-01-30,True
12352,426,Tiffany,Gentry,tiffany.gentry@gmail.com,+49-1486-0839,Female,Occasional,1969-07-13,True
12353,477,Emily,Nelson,emily.nelson1@gmail.com,,Female,Occasional,1981-09-19,True
12354,389,Margaret,Martinez,margaret.martinez@gmail.com,,Female,Standard,1990-10-23,True
12355,665,Susan,Edwards,susan.edwards@gmail.com,,Female,Sports Enthusiast,1957-08-22,True
12356,643,Rebecca,Ball,rebecca.ball@gmail.com,+34-5301-6567,Female,Occasional,1968-08-10,True
12357,790,Justin,Johnson,justin.johnson@gmail.com,6344-6363,Male,Standard,2002-10-03,True
12358,174,Anna,Lee,anna.lee@gmail.com,+1-4391-7740,Female,Occasional,1955-01-10,True
12359,644,Kelly,Andrade,kelly.andrade@gmail.com,4279-6022,Female,Standard,1984-09-11,True
12360,646,Claudia,Howard,claudia.howard@gmail.com,+49-7033-1504,Female,Occasional,1998-08-27,True
12361,309,Ronald,Ferguson,ronald.ferguson@gmail.com,+52-7834-5460,Male,Occasional,1984-02-27,True
12362,696,Carolyn,Oconnell,carolyn.oconnell@gmail.com,+49-2226-0894,Female,Standard,1951-08-10,True
12363,785,Donna,Daniels,donna.daniels@gmail.com,+34-6823-5758,Female,Standard,1985-12-03,True
12364,567,Timothy,Dudley,timothy.dudley@gmail.com,1578-0102,Male,Standard,1953-06-08,True
12365,473,Nicholas,Hernandez,nicholas.hernandez1@gmail.com,,Male,Standard,1957-07-26,True
12366,479,Nicholas,Navarro,nicholas.navarro@gmail.com,+49-7428-5498,Male,Standard,1993-05-16,True
12367,750,David,Thompson,david.thompson1@gmail.com,+44-1581-0970,Male,Standard,2005-08-26,True
12368,717,James,Bass,james.bass@gmail.com,8385-1909,Male,Standard,1987-06-07,True
12369,51,Mark,Duarte,mark.duarte@gmail.com,+1-2024-9623,Male,Standard,1983-01-21,True
12370,472,Brooke,Cooley,brooke.cooley@gmail.com,+49-7678-2303,Female,Standard,1958-09-02,True
12371,28,Lawrence,Pineda,lawrence.pineda@gmail.com,+52-3495-7294,Prefer Not to Say,Occasional,1992-01-20,True
12372,88,Tracy,Ibarra,tracy.ibarra@gmail.com,+52-0437-8558,Female,Occasional,1981-02-02,True
12373,27,Christopher,Herrera,christopher.herrera@gmail.com,+34-9222-3066,Male,Occasional,1960-09-23,True
12374,142,Jessica,Williams,jessica.williams2@gmail.com,+34-3204-1632,Female,Standard,1991-03-06,True
12375,414,Joan,Cruz,joan.cruz@gmail.com,+49-0271-5136,Female,Occasional,1956-06-16,True
12376,413,Eric,Taylor,eric.taylor1@gmail.com,+1-2630-9316,Male,Standard,1953-02-23,True
12377,464,Thomas,Gonzalez,thomas.gonzalez@gmail.com,+1-7975-9830,Male,Standard,1971-04-10,True
12378,403,Willie,Peck,willie.peck@gmail.com,4291-5556,Male,Standard,1954-12-28,True
12379,362,Donna,Potter,donna.potter@gmail.com,+44-8844-7155,Prefer Not to Say,Standard,1982-12-29,True
12380,615,Johnny,Mccarthy,johnny.mccarthy@gmail.com,+52-3770-5343,Male,Standard,1968-02-15,True
12381,412,Stephanie,Erickson,stephanie.erickson@gmail.com,7250-1492,Female,Occasional,1979-07-17,True
12382,688,Theodore,Turner,theodore.turner@gmail.com,+1-2938-3601,Male,Sports Enthusiast,1970-12-16,True
12383,741,Wesley,Haynes,wesley.haynes@gmail.com,+1-0131-7434,Male,Premium,1952-09-03,True
12384,208,Steven,Porter,steven.porter@gmail.com,+34-1227-7760,Male,Standard,1999-12-30,True
12385,680,Scott,Jones,scott.jones2@gmail.com,+34-5561-6183,Male,Sports Enthusiast,1972-01-03,True
12386,387,Joan,Morgan,joan.morgan@gmail.com,+1-2624-4250,Female,Standard,1964-08-19,True
12387,308,Rebecca,Cameron,rebecca.cameron@gmail.com,+34-7169-5361,Female,Premium,1958-05-15,True
12388,391,Brett,Allen,brett.allen@gmail.com,+34-5568-8396,Other,Premium,2004-11-04,True
12389,704,Daniel,Johnson,daniel.johnson4@gmail.com,+44-0502-3808,Male,Standard,1987-02-20,True
12390,424,Raven,Bond,raven.bond@gmail.com,+34-8182-4838,Female,Occasional,1993-03-25,True
12391,150,Albert,Nunez,albert.nunez@gmail.com,+44-8411-8473,Male,Standard,1959-12-15,True
12392,47,Regina,George,regina.george@gmail.com,+44-6868-9138,Female,Standard,2004-08-17,True
12393,253,Shari,Levy,shari.levy@gmail.com,+52-5456-8042,Female,Occasional,1981-04-19,True
12394,161,Brianna,Yates,brianna.yates@gmail.com,+34-9672-0469,Female,Standard,1967-12-24,True
12395,166,Regina,Taylor,regina.taylor@gmail.com,+49-0179-0489,Female,Premium,2001-07-05,True
12396,30,Destiny,Reynolds,destiny.reynolds@gmail.com,,Female,Occasional,1973-04-08,True
12397,206,Dylan,Brown,dylan.brown1@gmail.com,+52-0292-0745,Male,Occasional,1964-05-04,True
12398,545,Patrick,Estrada,patrick.estrada@gmail.com,+1-7494-7306,Male,Occasional,1981-10-26,True
12399,756,Joseph,Lambert,joseph.lambert@gmail.com,1265-8783,Male,Sports Enthusiast,1972-02-25,True
12400,646,Linda,Washington,linda.washington@gmail.com,,Female,Sports Enthusiast,2005-03-23,True
12401,223,Ryan,Goodwin,ryan.goodwin@gmail.com,6263-2822,Male,Standard,1972-01-12,True
12402,136,Tiffany,Mckinney,tiffany.mckinney@gmail.com,+52-4927-0234,Female,Occasional,1965-03-03,True
